name,followers,likes,comments,growth_rate,engagement_rate,account_age_days,anomaly_score,anomaly_percentile,transfer_fraud_probability_UNVALIDATED,vetting_action,signals_disagree_flag
influencer_4396,4932767,92919,4956,16.91,1.88,833,26.7,87.37,33.2,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_4397,351679,7816,649,2.23,2.22,2365,8.8,38.690000000000005,0.0,APPROVE - Not a statistical outlier,
influencer_4398,4825574,81325,4390,0.72,1.69,255,16.3,70.39,0.5,APPROVE - Not a statistical outlier,
influencer_4399,2427105,127310,5289,1.12,5.25,1117,5.9,19.36,0.6,APPROVE - Not a statistical outlier,
influencer_4400,4812671,196472,17478,2.68,4.08,996,12.3,57.16,0.6,APPROVE - Not a statistical outlier,
influencer_4401,1105381,21362,1447,1.12,1.93,589,4.6,11.16,0.0,APPROVE - Not a statistical outlier,
influencer_4402,2017328,38047,2561,2.23,1.89,743,3.7,6.710000000000001,1.0,APPROVE - Not a statistical outlier,
influencer_4403,4433787,237880,16381,0.64,5.37,527,20.4,78.75,0.9,APPROVE - Not a statistical outlier,
influencer_4404,271146,12780,990,1.08,4.71,2926,16.4,70.67999999999999,0.7,APPROVE - Not a statistical outlier,
influencer_4405,4302828,34964,1574,33.49,0.81,2137,23.4,83.19,22.7,APPROVE - Not a statistical outlier,
influencer_4406,545026,16537,375,2.51,3.03,286,10.6,49.38,0.1,APPROVE - Not a statistical outlier,
influencer_4407,3943863,670743,56910,27.82,17.01,606,43.0,97.88,39.6,MANUAL REVIEW - Top 5% anomaly,
influencer_4408,4309080,254117,7702,4.84,5.9,2316,14.4,64.98,0.2,APPROVE - Not a statistical outlier,
influencer_4409,4375798,218185,16962,-0.7,4.99,67,37.8,95.63000000000001,2.6,MANUAL REVIEW - Top 5% anomaly,Unsupervised flags anomaly; transfer model does not recognize pattern - review
influencer_4410,4473089,112225,2983,-0.5,2.51,2102,12.0,56.11000000000001,0.2,APPROVE - Not a statistical outlier,
influencer_4411,1391254,72871,3645,3.21,5.24,439,4.1,8.7,0.6,APPROVE - Not a statistical outlier,
influencer_4412,269449,12919,323,3.25,4.79,490,11.6,54.290000000000006,0.1,APPROVE - Not a statistical outlier,
influencer_4413,2851774,70878,4378,-0.89,2.49,1470,3.3,4.8500000000000005,0.2,APPROVE - Not a statistical outlier,
influencer_4414,4431675,138833,10030,2.86,3.13,2434,7.2,27.93,0.9,APPROVE - Not a statistical outlier,
influencer_4415,4176318,80593,2717,-0.8,1.93,412,13.3,61.56,0.2,APPROVE - Not a statistical outlier,
influencer_4416,647275,10066,500,4.76,1.56,1862,8.7,38.05,0.0,APPROVE - Not a statistical outlier,
influencer_4417,125591,5794,547,3.18,4.61,598,14.2,64.45,12.8,APPROVE - Not a statistical outlier,
influencer_4418,640104,14962,828,0.12,2.34,1101,9.4,42.6,0.0,APPROVE - Not a statistical outlier,
influencer_4419,2599133,132563,11162,-0.05,5.1,462,21.2,80.01,8.6,APPROVE - Not a statistical outlier,
influencer_4420,4969024,297050,27974,2.42,5.98,85,48.3,99.14,39.0,"REJECT - Top 1% anomaly, escalate for manual audit",
influencer_4421,4462213,61716,6044,2.8,1.38,2654,16.6,71.17,1.4,APPROVE - Not a statistical outlier,
influencer_4422,3298154,58081,5335,25.97,1.76,2345,18.7,75.73,21.0,APPROVE - Not a statistical outlier,
influencer_4423,1335649,66920,3037,4.42,5.01,2146,3.5,5.62,0.6,APPROVE - Not a statistical outlier,
influencer_4424,1209468,59805,5801,1.36,4.94,1781,11.4,53.1,18.9,APPROVE - Not a statistical outlier,
influencer_4425,1161152,55735,4737,4.06,4.8,2077,5.3,15.27,2.6,APPROVE - Not a statistical outlier,
influencer_4426,3742104,102719,8933,2.25,2.74,931,4.2,9.19,0.2,APPROVE - Not a statistical outlier,
influencer_4427,984667,32191,682,1.82,3.27,1654,8.4,36.04,0.0,APPROVE - Not a statistical outlier,
influencer_4428,3224253,128158,12346,3.19,3.97,2870,13.6,62.64999999999999,0.9,APPROVE - Not a statistical outlier,
influencer_4429,2366885,138929,11426,-0.38,5.87,286,24.4,84.58,21.6,APPROVE - Not a statistical outlier,
influencer_4430,881096,23240,1892,0.59,2.64,701,6.8,25.019999999999996,0.2,APPROVE - Not a statistical outlier,
influencer_4431,3591437,201685,5349,3.9,5.62,519,12.6,58.4,0.6,APPROVE - Not a statistical outlier,
influencer_4432,2202340,51684,1995,2.02,2.35,2823,5.4,16.0,0.0,APPROVE - Not a statistical outlier,
influencer_4433,2715766,161462,15658,4.45,5.95,2126,18.7,75.73,30.9,APPROVE - Not a statistical outlier,
influencer_4434,2925537,241672,14513,14.23,8.26,1712,18.6,75.48,18.3,APPROVE - Not a statistical outlier,
influencer_4435,4785377,158757,8228,0.88,3.32,345,15.5,68.24,0.2,APPROVE - Not a statistical outlier,
influencer_4436,1593173,64793,5649,1.13,4.07,2490,7.7,31.240000000000002,0.9,APPROVE - Not a statistical outlier,
influencer_4437,1628059,38465,1038,1.54,2.36,463,6.6,23.56,0.0,APPROVE - Not a statistical outlier,
influencer_4438,1075477,25498,1360,4.92,2.37,1055,3.7,6.710000000000001,0.1,APPROVE - Not a statistical outlier,
influencer_4439,1474300,72900,3649,25.66,4.94,2005,10.9,50.92,14.3,APPROVE - Not a statistical outlier,
influencer_4440,298584,4688,224,2.11,1.57,2009,10.6,49.38,0.0,APPROVE - Not a statistical outlier,
influencer_4441,1406802,267957,11955,13.16,19.05,1419,35.8,94.27,30.3,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_4442,893015,100990,3717,41.99,11.31,449,28.8,89.18,27.6,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_4443,4776275,192954,6528,2.11,4.04,1626,8.3,35.29,0.2,APPROVE - Not a statistical outlier,
influencer_4444,2484502,37588,2677,2.63,1.51,1614,4.8,12.17,1.0,APPROVE - Not a statistical outlier,
influencer_4445,1969067,103596,9691,3.52,5.26,873,9.7,44.29,24.8,APPROVE - Not a statistical outlier,
influencer_4446,1652348,231768,14070,31.95,14.03,1497,23.3,83.06,32.7,APPROVE - Not a statistical outlier,
influencer_4447,2872259,166713,7308,4.78,5.8,2993,13.4,61.89,0.9,APPROVE - Not a statistical outlier,
influencer_4448,855741,37232,1218,4.08,4.35,463,6.4,22.189999999999998,0.1,APPROVE - Not a statistical outlier,
influencer_4449,3353214,62902,5435,1.33,1.88,2720,8.8,38.690000000000005,1.6,APPROVE - Not a statistical outlier,
influencer_4450,2024615,68207,6665,3.37,3.37,1608,6.0,19.939999999999998,1.6,APPROVE - Not a statistical outlier,
influencer_4451,3011087,127745,6123,3.57,4.24,2134,2.8,2.96,0.6,APPROVE - Not a statistical outlier,
influencer_4452,4645081,53015,2294,4.1,1.14,993,12.8,59.24,0.8,APPROVE - Not a statistical outlier,
influencer_4453,142449,6780,461,48.81,4.76,1006,23.8,83.78999999999999,39.7,APPROVE - Not a statistical outlier,
influencer_4454,2676032,200386,16436,13.34,7.49,75,38.9,96.28999999999999,36.7,MANUAL REVIEW - Top 5% anomaly,
influencer_4455,4491224,136142,7682,19.87,3.03,1223,19.7,77.55,20.3,APPROVE - Not a statistical outlier,
influencer_4456,3019439,95044,6691,-0.31,3.15,446,10.7,49.99,0.6,APPROVE - Not a statistical outlier,
influencer_4457,1629662,56014,4331,3.66,3.44,877,2.3,1.59,1.4,APPROVE - Not a statistical outlier,
influencer_4458,136370,2304,223,3.88,1.69,2216,17.8,74.05000000000001,0.0,APPROVE - Not a statistical outlier,
influencer_4459,857636,37452,1243,2.55,4.37,276,7.7,31.240000000000002,0.5,APPROVE - Not a statistical outlier,
influencer_4460,2970791,118257,11800,2.49,3.98,259,18.4,75.07000000000001,3.0,APPROVE - Not a statistical outlier,
influencer_4461,4033516,99721,5122,3.5,2.47,821,4.7,11.61,0.0,APPROVE - Not a statistical outlier,
influencer_4462,4643681,49608,3862,4.44,1.07,666,14.8,66.38,1.2,APPROVE - Not a statistical outlier,
influencer_4463,2945236,363447,23912,49.8,12.34,2451,32.2,91.64999999999999,31.3,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_4464,4687134,138667,8172,-0.31,2.96,767,12.5,58.040000000000006,0.2,APPROVE - Not a statistical outlier,
influencer_4465,917004,16229,1230,4.03,1.77,1118,5.5,16.68,0.0,APPROVE - Not a statistical outlier,
influencer_4466,1594786,45995,2376,1.05,2.88,117,12.3,57.16,0.4,APPROVE - Not a statistical outlier,
influencer_4467,428244,17733,533,-0.2,4.14,742,16.1,69.86,0.0,APPROVE - Not a statistical outlier,
influencer_4468,4699981,175600,10379,2.69,3.74,1779,6.4,22.189999999999998,0.6,APPROVE - Not a statistical outlier,
influencer_4469,3556912,651354,40223,25.23,18.31,1257,36.3,94.72,34.0,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_4470,4714199,847406,30635,43.03,17.98,1966,43.5,98.05,30.0,MANUAL REVIEW - Top 5% anomaly,
influencer_4471,1276393,247908,23513,17.06,19.42,1435,43.5,98.05,32.0,MANUAL REVIEW - Top 5% anomaly,
influencer_4472,2515368,336601,12857,15.55,13.38,630,24.2,84.31,25.6,APPROVE - Not a statistical outlier,
influencer_4473,2090319,99626,5254,-0.92,4.77,1529,5.9,19.36,0.2,APPROVE - Not a statistical outlier,
influencer_4474,2210821,83281,2697,0.94,3.77,2616,7.3,28.63,0.2,APPROVE - Not a statistical outlier,
influencer_4475,793330,22304,1402,-0.94,2.81,243,8.8,38.690000000000005,0.0,APPROVE - Not a statistical outlier,
influencer_4476,4475843,126454,5641,2.26,2.83,2151,6.3,21.55,0.6,APPROVE - Not a statistical outlier,
influencer_4477,1743955,94122,5566,1.27,5.4,2138,6.9,25.8,0.6,APPROVE - Not a statistical outlier,
influencer_4478,267150,3195,121,3.88,1.2,727,14.6,65.66,0.0,APPROVE - Not a statistical outlier,
influencer_4479,2787905,165599,4024,3.79,5.94,1272,9.7,44.29,0.2,APPROVE - Not a statistical outlier,
influencer_4480,1846964,79823,6572,1.61,4.32,2089,4.1,8.7,0.6,APPROVE - Not a statistical outlier,
influencer_4481,490415,21606,1540,0.3,4.41,2891,13.8,63.29,0.0,APPROVE - Not a statistical outlier,
influencer_4482,3045287,36238,1712,1.53,1.19,2109,7.3,28.63,0.1,APPROVE - Not a statistical outlier,
influencer_4483,3504548,141150,3359,2.85,4.03,1213,7.2,27.93,0.6,APPROVE - Not a statistical outlier,
influencer_4484,647012,22152,1976,0.14,3.42,1030,12.4,57.63,0.4,APPROVE - Not a statistical outlier,
influencer_4485,1636765,25024,840,3.64,1.53,266,11.7,54.76,0.3,APPROVE - Not a statistical outlier,
influencer_4486,4920161,117572,11105,0.98,2.39,1234,12.3,57.16,0.2,APPROVE - Not a statistical outlier,
influencer_4487,2586181,140987,8217,4.59,5.45,2635,7.3,28.63,0.9,APPROVE - Not a statistical outlier,
influencer_4488,2270798,85153,4021,2.07,3.75,1511,1.7,0.49,0.2,APPROVE - Not a statistical outlier,
influencer_4489,4182726,128287,10178,4.08,3.07,1133,4.9,12.86,0.0,APPROVE - Not a statistical outlier,
influencer_4490,3440289,46905,4228,2.7,1.36,676,8.4,36.04,0.0,APPROVE - Not a statistical outlier,
influencer_4491,2006534,91710,4554,2.33,4.57,2897,8.2,34.74,0.2,APPROVE - Not a statistical outlier,
influencer_4492,133659,6033,317,3.09,4.51,502,9.3,42.01,0.1,APPROVE - Not a statistical outlier,
influencer_4493,2599475,105804,5782,3.87,4.07,141,10.7,49.99,1.0,APPROVE - Not a statistical outlier,
influencer_4494,640872,22759,2134,2.87,3.55,1875,7.6,30.54,2.3,APPROVE - Not a statistical outlier,
influencer_4495,3856798,122218,9215,3.78,3.17,1684,3.6,6.12,0.6,APPROVE - Not a statistical outlier,
influencer_4496,4942412,196033,7804,0.14,3.97,412,24.3,84.43,0.2,APPROVE - Not a statistical outlier,
influencer_4497,2960470,64152,2232,0.67,2.17,46,26.3,87.01,7.4,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_4498,937320,53486,2055,0.38,5.71,522,17.6,73.71,0.3,APPROVE - Not a statistical outlier,
influencer_4499,3887912,153338,6299,3.79,3.94,1926,4.2,9.19,0.2,APPROVE - Not a statistical outlier,
influencer_4500,4462902,114070,4381,-0.48,2.56,1539,9.2,41.25,0.2,APPROVE - Not a statistical outlier,
influencer_4501,1648824,53560,3892,3.78,3.25,146,10.6,49.38,0.6,APPROVE - Not a statistical outlier,
influencer_4502,1151997,57927,1695,1.33,5.03,1608,6.8,25.019999999999996,0.0,APPROVE - Not a statistical outlier,
influencer_4503,3384973,61203,3120,-0.52,1.81,909,6.2,20.919999999999998,0.2,APPROVE - Not a statistical outlier,
influencer_4504,4126903,101694,7119,1.55,2.46,2192,4.1,8.7,0.6,APPROVE - Not a statistical outlier,
influencer_4505,433829,19077,825,0.8,4.4,1848,9.5,43.15,0.0,APPROVE - Not a statistical outlier,
influencer_4506,4412054,113718,2868,2.55,2.58,1602,9.0,39.94,0.2,APPROVE - Not a statistical outlier,
influencer_4507,4315896,214176,5685,1.84,4.96,2891,15.5,68.24,0.2,APPROVE - Not a statistical outlier,
influencer_4508,235000,3882,116,0.78,1.65,1678,13.4,61.89,0.0,APPROVE - Not a statistical outlier,
influencer_4509,2878429,138551,12035,4.17,4.81,673,6.7,24.240000000000002,11.3,APPROVE - Not a statistical outlier,
influencer_4510,323137,6638,482,30.56,2.05,1389,16.1,69.86,24.1,APPROVE - Not a statistical outlier,
influencer_4511,3024504,32149,808,1.82,1.06,365,17.7,73.9,0.0,APPROVE - Not a statistical outlier,
influencer_4512,2606221,143110,7339,4.08,5.49,2999,11.4,53.1,0.9,APPROVE - Not a statistical outlier,
influencer_4513,3921367,153195,6478,-0.47,3.91,176,24.1,84.19,0.6,APPROVE - Not a statistical outlier,
influencer_4514,3364244,92824,6148,1.34,2.76,151,11.3,52.52,1.0,APPROVE - Not a statistical outlier,
influencer_4515,4574957,98955,6117,1.42,2.16,110,19.3,76.89,0.5,APPROVE - Not a statistical outlier,
influencer_4516,2301269,93993,5497,1.97,4.08,2762,4.8,12.17,0.6,APPROVE - Not a statistical outlier,
influencer_4517,4432373,157128,7096,-0.36,3.55,2739,13.0,60.160000000000004,0.6,APPROVE - Not a statistical outlier,
influencer_4518,567510,70819,2197,30.68,12.48,2452,28.0,88.47,8.0,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_4519,3982383,235600,18704,1.5,5.92,2140,15.7,68.76,15.6,APPROVE - Not a statistical outlier,
influencer_4520,1291894,53938,4875,-0.8,4.18,533,9.0,39.94,1.1,APPROVE - Not a statistical outlier,
influencer_4521,709092,54590,5215,28.93,7.7,697,23.8,83.78999999999999,43.8,APPROVE - Not a statistical outlier,
influencer_4522,1098996,37978,937,0.21,3.46,2526,13.1,60.69,0.3,APPROVE - Not a statistical outlier,
influencer_4523,600792,103665,8209,37.56,17.25,2945,39.4,96.49,31.7,MANUAL REVIEW - Top 5% anomaly,
influencer_4524,1576326,23768,1856,-0.93,1.51,1474,5.9,19.36,0.0,APPROVE - Not a statistical outlier,
influencer_4525,2369756,169651,16247,25.63,7.16,1375,21.4,80.36,34.0,APPROVE - Not a statistical outlier,
influencer_4526,4818911,66325,2668,4.13,1.38,2757,15.4,67.97,0.0,APPROVE - Not a statistical outlier,
influencer_4527,3927690,53683,4261,3.24,1.37,1219,6.7,24.240000000000002,0.0,APPROVE - Not a statistical outlier,
influencer_4528,4859939,897737,21877,19.72,18.47,1650,47.2,98.96000000000001,18.3,MANUAL REVIEW - Top 5% anomaly,Unsupervised flags anomaly; transfer model does not recognize pattern - review
influencer_4529,669629,22943,1617,2.86,3.43,2010,3.7,6.710000000000001,0.0,APPROVE - Not a statistical outlier,
influencer_4530,1703457,83876,4031,2.04,4.92,1702,2.6,2.31,0.6,APPROVE - Not a statistical outlier,
influencer_4531,1172248,40178,3275,0.31,3.43,2538,8.6,37.35,0.9,APPROVE - Not a statistical outlier,
influencer_4532,3605886,96543,8598,0.68,2.68,488,8.7,38.05,0.2,APPROVE - Not a statistical outlier,
influencer_4533,1384640,19547,961,0.91,1.41,1242,5.2,14.57,0.0,APPROVE - Not a statistical outlier,
influencer_4534,514953,19318,1198,-0.77,3.75,493,9.3,42.01,0.0,APPROVE - Not a statistical outlier,
influencer_4535,4239340,99893,2936,4.48,2.36,941,8.1,34.22,0.0,APPROVE - Not a statistical outlier,
influencer_4536,4564653,185994,9923,4.4,4.07,2456,8.7,38.05,0.2,APPROVE - Not a statistical outlier,
influencer_4537,686503,40407,1974,-0.35,5.89,1055,17.1,72.35000000000001,0.0,APPROVE - Not a statistical outlier,
influencer_4538,423641,6594,228,2.34,1.56,2441,12.1,56.44,0.0,APPROVE - Not a statistical outlier,
influencer_4539,1924217,39650,3630,1.81,2.06,101,16.3,70.39,0.2,APPROVE - Not a statistical outlier,
influencer_4540,338283,11384,362,3.1,3.37,1480,7.0,26.58,0.0,APPROVE - Not a statistical outlier,
influencer_4541,1579232,92275,6538,2.62,5.84,2715,9.8,44.83,7.6,APPROVE - Not a statistical outlier,
influencer_4542,4778421,232185,21177,-0.25,4.86,1223,24.6,84.93,10.9,APPROVE - Not a statistical outlier,
influencer_4543,392180,21535,2001,2.96,5.49,1878,14.2,64.45,20.0,APPROVE - Not a statistical outlier,
influencer_4544,3700243,98743,8241,2.65,2.67,2414,4.7,11.61,0.9,APPROVE - Not a statistical outlier,
influencer_4545,4829022,287819,9812,2.19,5.96,2052,17.3,73.00999999999999,0.2,APPROVE - Not a statistical outlier,
influencer_4546,2498934,41758,3565,21.21,1.67,2272,22.4,81.78999999999999,21.0,APPROVE - Not a statistical outlier,
influencer_4547,579110,7324,308,4.73,1.26,1041,9.9,45.440000000000005,0.3,APPROVE - Not a statistical outlier,
influencer_4548,4219346,222697,20887,4.1,5.28,682,17.5,73.49,25.0,APPROVE - Not a statistical outlier,
influencer_4549,4603606,259474,19908,2.51,5.64,1328,17.0,72.11,9.2,APPROVE - Not a statistical outlier,
influencer_4550,2711864,39401,3263,-0.96,1.45,36,31.4,91.3,7.2,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_4551,4942714,601092,16110,27.36,12.16,934,33.8,92.86,9.0,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_4552,4344699,50653,3374,3.2,1.17,2058,8.7,38.05,0.0,APPROVE - Not a statistical outlier,
influencer_4553,3711879,56514,4842,-0.3,1.52,2643,12.6,58.4,0.2,APPROVE - Not a statistical outlier,
influencer_4554,3136609,514894,45788,47.58,16.42,645,45.3,98.64,40.0,MANUAL REVIEW - Top 5% anomaly,
influencer_4555,936783,54805,1221,0.15,5.85,1903,27.5,88.11,0.0,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_4556,2160932,93769,8920,1.03,4.34,2650,12.7,58.809999999999995,7.6,APPROVE - Not a statistical outlier,
influencer_4557,2907492,142256,3338,-0.84,4.89,2676,13.6,62.64999999999999,0.2,APPROVE - Not a statistical outlier,
influencer_4558,1766520,86218,5962,-0.24,4.88,799,10.2,46.94,0.9,APPROVE - Not a statistical outlier,
influencer_4559,3535150,239084,18043,40.4,6.76,2319,23.4,83.19,32.0,APPROVE - Not a statistical outlier,
influencer_4560,1742888,197924,5658,40.63,11.36,1596,24.2,84.31,9.7,APPROVE - Not a statistical outlier,
influencer_4561,3247434,129216,3080,1.94,3.98,1515,6.7,24.240000000000002,0.2,APPROVE - Not a statistical outlier,
influencer_4562,123019,3164,261,1.72,2.57,1470,9.2,41.25,0.0,APPROVE - Not a statistical outlier,
influencer_4563,4567156,885620,44966,25.55,19.39,795,48.0,99.06,40.0,"REJECT - Top 1% anomaly, escalate for manual audit",
influencer_4564,1766317,64780,1850,0.61,3.67,413,9.0,39.94,0.2,APPROVE - Not a statistical outlier,
influencer_4565,180001,9211,746,-0.43,5.12,2468,18.4,75.07000000000001,6.0,APPROVE - Not a statistical outlier,
influencer_4566,2893927,440794,38760,41.23,15.23,2973,41.4,97.32,31.0,MANUAL REVIEW - Top 5% anomaly,
influencer_4567,3246988,99202,6645,3.75,3.06,717,4.0,8.24,0.4,APPROVE - Not a statistical outlier,
influencer_4568,685494,33019,1086,3.06,4.82,1179,6.0,19.939999999999998,0.0,APPROVE - Not a statistical outlier,
influencer_4569,3128022,46883,994,-0.45,1.5,76,26.7,87.37,0.0,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_4570,3849189,692248,52655,12.44,17.98,2002,41.6,97.41,29.3,MANUAL REVIEW - Top 5% anomaly,Unsupervised flags anomaly; transfer model does not recognize pattern - review
influencer_4571,594731,16991,1087,4.59,2.86,2696,8.0,33.550000000000004,0.0,APPROVE - Not a statistical outlier,
influencer_4572,2417826,28940,2085,-0.73,1.2,493,8.3,35.29,1.5,APPROVE - Not a statistical outlier,
influencer_4573,4855491,136741,11630,2.7,2.82,1902,9.5,43.15,0.9,APPROVE - Not a statistical outlier,
influencer_4574,4291447,173941,9521,1.27,4.05,152,19.2,76.74,0.7,APPROVE - Not a statistical outlier,
influencer_4575,3864741,61690,1848,2.01,1.6,2211,9.2,41.25,0.1,APPROVE - Not a statistical outlier,
influencer_4576,145771,8192,779,2.17,5.62,1672,20.5,78.92,26.7,APPROVE - Not a statistical outlier,
influencer_4577,1009923,14021,892,3.63,1.39,870,7.0,26.58,0.0,APPROVE - Not a statistical outlier,
influencer_4578,2999111,169450,11729,2.34,5.65,1615,7.5,29.880000000000003,0.9,APPROVE - Not a statistical outlier,
influencer_4579,1821908,133235,12613,44.74,7.31,2926,32.4,91.75,35.7,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_4580,4855977,128613,12157,1.0,2.65,2684,17.0,72.11,1.2,APPROVE - Not a statistical outlier,
influencer_4581,1718534,141480,9304,18.42,8.23,1833,16.1,69.86,26.0,APPROVE - Not a statistical outlier,
influencer_4582,112362,5285,231,3.1,4.7,52,12.6,58.4,7.5,APPROVE - Not a statistical outlier,
influencer_4583,3917533,156989,15662,-1.0,4.01,595,16.8,71.58,1.9,APPROVE - Not a statistical outlier,
influencer_4584,2037503,88798,6612,0.97,4.36,1939,4.3,9.62,0.6,APPROVE - Not a statistical outlier,
