name,followers,likes,comments,growth_rate,engagement_rate,account_age_days,fraud_risk_score,vetting_action,predicted_fraud,novel_pattern_flag
influencer_4080,628763,29044,1917,2.03,4.62,1685,0.0,APPROVE - Low fraud risk,0,
influencer_4081,80003,2801,197,0.44,3.5,949,0.0,APPROVE - Low fraud risk,0,
influencer_4082,1894540,214,7,13.14,0.01,475,100.0,REJECT - High fraud risk,1,
influencer_4083,244593,5980,225,10.69,2.44,1317,0.3,APPROVE - Low fraud risk,0,
influencer_4084,1552891,62465,1018,1.58,4.02,414,0.1,APPROVE - Low fraud risk,0,
influencer_4085,1184813,508,19,5.14,0.04,717,100.0,REJECT - High fraud risk,1,
influencer_4086,108382,2810,80,2.85,2.59,1416,0.0,APPROVE - Low fraud risk,0,
influencer_4087,124748,3590,101,-1.09,2.88,387,0.0,APPROVE - Low fraud risk,0,
influencer_4088,2419072,115289,4603,3.48,4.77,1948,0.2,APPROVE - Low fraud risk,0,
influencer_4089,238968,10343,4646,18.31,4.33,617,98.6,REJECT - High fraud risk,1,
influencer_4090,2488021,82411,5005,-1.82,3.31,1716,0.9,APPROVE - Low fraud risk,0,
influencer_4091,723956,43139,1961,-1.73,5.96,274,0.4,APPROVE - Low fraud risk,0,
influencer_4092,2080731,75172,2324,0.11,3.61,1417,0.2,APPROVE - Low fraud risk,0,
influencer_4093,1359967,13823,513,4.15,1.02,143,0.8,APPROVE - Low fraud risk,0,
influencer_4094,1160310,49234,1487,10.16,4.24,1303,1.0,APPROVE - Low fraud risk,0,
influencer_4095,221005,13293,429,9.63,6.01,1845,0.3,APPROVE - Low fraud risk,0,
influencer_4096,890401,17192,634,1.85,1.93,1185,0.0,APPROVE - Low fraud risk,0,
influencer_4097,616913,16577,616,9.41,2.69,925,2.0,APPROVE - Low fraud risk,0,
influencer_4098,658681,12625,451,2.84,1.92,350,0.0,APPROVE - Low fraud risk,0,
influencer_4099,746119,17400,992,1.79,2.33,82,0.0,APPROVE - Low fraud risk,0,
influencer_4100,503783,1233,32,29.15,0.24,143,98.6,REJECT - High fraud risk,1,
influencer_4101,135811,5902,223,5.0,4.35,502,0.1,APPROVE - Low fraud risk,0,
influencer_4102,396401,2718,142,-0.93,0.69,1425,2.7,APPROVE - Low fraud risk,0,
influencer_4103,210737,7490,476,11.85,3.55,379,7.1,APPROVE - Low fraud risk,0,
influencer_4104,469209,7053,452,-0.35,1.5,1228,0.0,APPROVE - Low fraud risk,0,
influencer_4105,1250254,44199,1031,4.21,3.54,801,0.1,APPROVE - Low fraud risk,0,
influencer_4106,42140,1621,67,4.45,3.85,887,0.3,APPROVE - Low fraud risk,0,
influencer_4107,887492,23698,791,1.78,2.67,579,0.1,APPROVE - Low fraud risk,0,
influencer_4108,597929,12542,700,7.09,2.1,1062,0.0,APPROVE - Low fraud risk,0,
influencer_4109,138555,6554,405,5.02,4.73,64,2.5,APPROVE - Low fraud risk,0,
influencer_4110,617486,12555,677,6.71,2.03,1433,0.0,APPROVE - Low fraud risk,0,
influencer_4111,324007,7719,258,10.36,2.38,569,5.0,APPROVE - Low fraud risk,0,
influencer_4112,651559,43618,1510,3.38,6.69,954,0.0,APPROVE - Low fraud risk,0,
influencer_4113,424416,15873,579,-4.74,3.74,937,0.0,APPROVE - Low fraud risk,0,
influencer_4114,221827,9065,349,0.98,4.09,1475,0.0,APPROVE - Low fraud risk,0,
influencer_4115,272158,8671,615,7.74,3.19,563,0.1,APPROVE - Low fraud risk,0,
influencer_4116,981617,508,21,7.22,0.05,312,99.6,REJECT - High fraud risk,1,
influencer_4117,2212499,11258,726,-0.3,0.51,470,1.7,APPROVE - Low fraud risk,0,
influencer_4118,128605,3660,131,11.14,2.85,1276,1.5,APPROVE - Low fraud risk,0,
influencer_4119,21731,436,22,2.48,2.01,150,1.0,APPROVE - Low fraud risk,0,
influencer_4120,360255,8658,278,0.72,2.4,114,0.0,APPROVE - Low fraud risk,0,
influencer_4121,122202,1028,65,6.97,0.84,478,3.1,APPROVE - Low fraud risk,0,
influencer_4122,388725,13628,384,2.11,3.51,1355,0.0,APPROVE - Low fraud risk,0,
influencer_4123,353571,6240,206,1.08,1.76,139,0.0,APPROVE - Low fraud risk,0,
influencer_4124,667854,2409,153,4.7,0.36,1838,10.5,APPROVE - Low fraud risk,0,
influencer_4125,1030407,28589,1895,6.71,2.77,1247,0.1,APPROVE - Low fraud risk,0,
influencer_4126,1072597,38083,15922,8.24,3.55,790,94.5,REJECT - High fraud risk,1,
influencer_4127,4041065,166424,8357,2.89,4.12,409,0.6,APPROVE - Low fraud risk,0,
influencer_4128,709417,1735,39,2.54,0.24,796,70.9,MANUAL REVIEW - Audit history,1,
influencer_4129,998153,31417,1359,3.47,3.15,1770,0.0,APPROVE - Low fraud risk,0,
influencer_4130,1328826,19209,916,5.76,1.45,699,0.2,APPROVE - Low fraud risk,0,
influencer_4131,1008932,51127,2870,6.93,5.07,1523,0.6,APPROVE - Low fraud risk,0,
influencer_4132,45727,1189,48,4.91,2.6,276,0.5,APPROVE - Low fraud risk,0,
influencer_4133,221710,9510,277,-0.06,4.29,484,0.0,APPROVE - Low fraud risk,0,
influencer_4134,303419,12925,269,4.43,4.26,1960,0.0,APPROVE - Low fraud risk,0,
influencer_4135,102252,3539,172,0.21,3.46,726,0.0,APPROVE - Low fraud risk,0,
influencer_4136,356155,13979,7458,17.28,3.92,61,99.6,REJECT - High fraud risk,1,
influencer_4137,604584,7232,298,7.26,1.2,1228,1.2,APPROVE - Low fraud risk,0,
influencer_4138,30931,506,26,7.12,1.64,1417,0.3,APPROVE - Low fraud risk,0,
influencer_4139,474003,11519,359,4.23,2.43,1279,0.0,APPROVE - Low fraud risk,0,
influencer_4140,836120,32325,1012,0.07,3.87,1998,0.0,APPROVE - Low fraud risk,0,
influencer_4141,680369,33288,821,1.91,4.89,1027,0.3,APPROVE - Low fraud risk,0,
influencer_4142,245984,9486,4458,-6.27,3.86,1136,93.3,REJECT - High fraud risk,1,
influencer_4143,339905,9534,323,-2.64,2.8,1881,0.0,APPROVE - Low fraud risk,0,
influencer_4144,69143,1982,72,5.6,2.87,983,0.0,APPROVE - Low fraud risk,0,
influencer_4145,355502,15552,790,-2.15,4.37,768,0.3,APPROVE - Low fraud risk,0,
influencer_4146,703469,22982,1078,3.88,3.27,1324,0.0,APPROVE - Low fraud risk,0,
influencer_4147,340347,2990,224,-1.21,0.88,1790,0.0,APPROVE - Low fraud risk,0,
influencer_4148,65734,2566,151,5.3,3.9,1939,0.0,APPROVE - Low fraud risk,0,
influencer_4149,558094,1327,37,34.68,0.24,613,98.3,REJECT - High fraud risk,1,
influencer_4150,870779,31992,926,3.01,3.67,1094,0.0,APPROVE - Low fraud risk,0,
influencer_4151,578237,13783,78,7.93,2.38,1985,0.0,APPROVE - Low fraud risk,0,
influencer_4152,441869,8373,418,-1.16,1.89,1728,0.0,APPROVE - Low fraud risk,0,
influencer_4153,525947,25383,987,8.21,4.83,1670,0.0,APPROVE - Low fraud risk,0,
influencer_4154,1394599,23334,1436,1.0,1.67,1336,0.0,APPROVE - Low fraud risk,0,
influencer_4155,372479,10958,243,4.05,2.94,1392,0.0,APPROVE - Low fraud risk,0,
influencer_4156,1247751,31394,2364,5.11,2.52,1238,1.0,APPROVE - Low fraud risk,0,
influencer_4157,5000000,50244,1215,2.86,1.0,1387,0.0,APPROVE - Low fraud risk,0,
influencer_4158,66449,2376,138,-4.32,3.58,645,0.0,APPROVE - Low fraud risk,0,
influencer_4159,4344332,159342,6555,6.42,3.67,1495,0.4,APPROVE - Low fraud risk,0,
influencer_4160,726032,14636,534,-6.76,2.02,468,0.0,APPROVE - Low fraud risk,0,
influencer_4161,606573,29540,846,0.88,4.87,1534,0.0,APPROVE - Low fraud risk,0,
influencer_4162,1452711,38135,1400,1.6,2.63,189,0.4,APPROVE - Low fraud risk,0,
influencer_4163,1960960,59547,3072,1.22,3.04,1808,0.2,APPROVE - Low fraud risk,0,
influencer_4164,504412,11502,609,5.84,2.28,725,0.0,APPROVE - Low fraud risk,0,
influencer_4165,199201,5875,168,2.29,2.95,1864,0.0,APPROVE - Low fraud risk,0,
influencer_4166,125979,2790,66,0.12,2.21,1571,0.0,APPROVE - Low fraud risk,0,
influencer_4167,995022,26911,650,3.88,2.7,544,0.2,APPROVE - Low fraud risk,0,
influencer_4168,702394,19268,423,3.78,2.74,484,0.1,APPROVE - Low fraud risk,0,
influencer_4169,1959855,82624,4650,9.5,4.22,872,2.4,APPROVE - Low fraud risk,0,
influencer_4170,585288,18622,3459,5.5,3.18,801,94.8,REJECT - High fraud risk,1,
influencer_4171,341322,9706,450,2.11,2.84,1279,0.0,APPROVE - Low fraud risk,0,
influencer_4172,572995,8810,235,4.29,1.54,271,0.3,APPROVE - Low fraud risk,0,
influencer_4173,310805,8977,424,0.45,2.89,459,0.0,APPROVE - Low fraud risk,0,
influencer_4174,989190,25435,885,4.2,2.57,1519,0.0,APPROVE - Low fraud risk,0,
influencer_4175,708021,22013,1255,8.4,3.11,1470,0.0,APPROVE - Low fraud risk,0,
influencer_4176,400034,10111,516,3.91,2.53,278,0.0,APPROVE - Low fraud risk,0,
influencer_4177,851239,28024,2106,3.91,3.29,1939,1.0,APPROVE - Low fraud risk,0,
influencer_4178,269334,6626,333,2.56,2.46,154,0.0,APPROVE - Low fraud risk,0,
influencer_4179,366326,8001,278,9.56,2.18,1574,0.9,APPROVE - Low fraud risk,0,
influencer_4180,147405,4044,179,2.48,2.74,1965,0.0,APPROVE - Low fraud risk,0,
influencer_4181,407483,13148,208,6.21,3.23,972,0.0,APPROVE - Low fraud risk,0,
influencer_4182,3184504,99856,4526,5.59,3.14,717,0.5,APPROVE - Low fraud risk,0,
influencer_4183,983338,41413,1334,5.61,4.21,1033,0.2,APPROVE - Low fraud risk,0,
influencer_4184,617450,14791,869,6.19,2.4,424,0.0,APPROVE - Low fraud risk,0,
influencer_4185,236039,5629,352,-4.89,2.38,1071,0.0,APPROVE - Low fraud risk,0,
influencer_4186,86374,1930,118,2.1,2.23,1743,0.0,APPROVE - Low fraud risk,0,
influencer_4187,1364787,70877,2170,-3.47,5.19,238,0.6,APPROVE - Low fraud risk,0,
influencer_4188,359531,8438,449,-1.4,2.35,1813,0.0,APPROVE - Low fraud risk,0,
influencer_4189,1089266,48176,2359,-3.07,4.42,1818,0.6,APPROVE - Low fraud risk,0,
influencer_4190,581768,23034,1172,1.23,3.96,1389,0.0,APPROVE - Low fraud risk,0,
influencer_4191,414042,5914,133,5.6,1.43,1797,0.3,APPROVE - Low fraud risk,0,
influencer_4192,1173411,19766,9608,10.6,1.68,449,94.8,REJECT - High fraud risk,1,
influencer_4193,208689,10911,544,7.67,5.23,1075,0.0,APPROVE - Low fraud risk,0,
influencer_4194,526704,14127,426,8.8,2.68,1979,0.3,APPROVE - Low fraud risk,0,
influencer_4195,171257,8191,258,-7.12,4.78,1674,0.0,APPROVE - Low fraud risk,0,
influencer_4196,824066,31395,1544,9.96,3.81,1002,1.9,APPROVE - Low fraud risk,0,
influencer_4197,126762,3471,173,3.69,2.74,1202,0.0,APPROVE - Low fraud risk,0,
influencer_4198,981376,3833,221,-3.04,0.39,833,11.8,APPROVE - Low fraud risk,0,
influencer_4199,847645,14025,865,0.76,1.65,1859,0.0,APPROVE - Low fraud risk,0,
influencer_4200,587785,21112,4313,23.47,3.59,22,97.5,REJECT - High fraud risk,1,
influencer_4201,76119,1990,86,-0.78,2.61,142,0.7,APPROVE - Low fraud risk,0,
influencer_4202,66220,2543,93,4.5,3.84,1980,0.0,APPROVE - Low fraud risk,0,
influencer_4203,656614,18436,887,4.66,2.81,1066,0.0,APPROVE - Low fraud risk,0,
influencer_4204,151959,5080,1440,7.81,3.34,972,91.4,REJECT - High fraud risk,1,
influencer_4205,1669722,41274,1754,1.87,2.47,1700,0.0,APPROVE - Low fraud risk,0,
influencer_4206,2464021,48348,2433,2.52,1.96,387,0.4,APPROVE - Low fraud risk,0,
influencer_4207,5000000,117968,7489,4.38,2.36,534,0.3,APPROVE - Low fraud risk,0,
influencer_4208,263862,10969,584,5.75,4.16,900,0.3,APPROVE - Low fraud risk,0,
influencer_4209,2377160,99004,6048,5.55,4.16,81,1.3,APPROVE - Low fraud risk,0,
influencer_4210,103072,1764,65,7.64,1.71,1647,0.0,APPROVE - Low fraud risk,0,
influencer_4211,889293,28252,1785,4.11,3.18,1323,0.0,APPROVE - Low fraud risk,0,
influencer_4212,313768,11555,529,3.86,3.68,133,0.5,APPROVE - Low fraud risk,0,
influencer_4213,651634,12579,495,2.57,1.93,901,0.0,APPROVE - Low fraud risk,0,
influencer_4214,866247,23813,1265,-2.61,2.75,1768,0.0,APPROVE - Low fraud risk,0,
influencer_4215,116587,2440,191,8.06,2.09,522,0.2,APPROVE - Low fraud risk,0,
influencer_4216,229447,6262,1752,-4.76,2.73,87,92.8,REJECT - High fraud risk,1,
influencer_4217,541882,7796,515,-4.24,1.44,1247,0.0,APPROVE - Low fraud risk,0,
influencer_4218,487309,13802,492,7.08,2.83,1292,0.0,APPROVE - Low fraud risk,0,
influencer_4219,352291,9473,6119,-4.15,2.69,397,97.3,REJECT - High fraud risk,1,
influencer_4220,193732,5148,252,4.99,2.66,1782,0.0,APPROVE - Low fraud risk,0,
influencer_4221,770573,10157,579,2.86,1.32,528,0.0,APPROVE - Low fraud risk,0,
influencer_4222,717042,17674,1264,2.32,2.46,1789,0.0,APPROVE - Low fraud risk,0,
influencer_4223,1046106,14223,578,8.28,1.36,909,3.2,APPROVE - Low fraud risk,0,
influencer_4224,191720,4259,135,5.36,2.22,1298,0.0,APPROVE - Low fraud risk,0,
influencer_4225,483433,17753,834,8.77,3.67,735,0.4,APPROVE - Low fraud risk,0,
influencer_4226,90066,2445,137,5.55,2.71,862,0.3,APPROVE - Low fraud risk,0,
influencer_4227,86326,2352,110,11.77,2.72,1324,2.3,APPROVE - Low fraud risk,0,
influencer_4228,725795,30547,1544,-0.45,4.21,718,0.2,APPROVE - Low fraud risk,0,
influencer_4229,340445,8615,445,-0.25,2.53,1425,0.0,APPROVE - Low fraud risk,0,
influencer_4230,3681802,247,9,33.35,0.01,94,99.3,REJECT - High fraud risk,1,
influencer_4231,611734,23632,407,1.42,3.86,1366,0.0,APPROVE - Low fraud risk,0,
influencer_4232,495245,15218,777,0.46,3.07,501,0.0,APPROVE - Low fraud risk,0,
influencer_4233,5000000,102200,4144,7.21,2.04,762,1.0,APPROVE - Low fraud risk,0,
influencer_4234,823788,20760,865,3.47,2.52,996,0.0,APPROVE - Low fraud risk,0,
influencer_4235,1366663,48736,2655,4.11,3.57,266,0.9,APPROVE - Low fraud risk,0,
influencer_4236,168768,4936,268,2.43,2.92,944,0.0,APPROVE - Low fraud risk,0,
influencer_4237,436161,9208,509,4.59,2.11,704,0.0,APPROVE - Low fraud risk,0,
influencer_4238,123243,4892,185,4.4,3.97,640,0.1,APPROVE - Low fraud risk,0,
influencer_4239,1520182,35121,2595,-0.91,2.31,1117,0.9,APPROVE - Low fraud risk,0,
influencer_4240,488717,17981,532,4.1,3.68,1189,0.0,APPROVE - Low fraud risk,0,
influencer_4241,85280,1608,55,4.0,1.89,283,0.3,APPROVE - Low fraud risk,0,
influencer_4242,758356,681,32,14.16,0.09,792,99.6,REJECT - High fraud risk,1,
influencer_4243,34490,839,49,1.02,2.43,1969,0.0,APPROVE - Low fraud risk,0,
influencer_4244,246010,5112,151,9.05,2.08,797,1.1,APPROVE - Low fraud risk,0,
influencer_4245,5000000,155300,6349,1.7,3.11,1333,0.2,APPROVE - Low fraud risk,0,
influencer_4246,392756,10707,677,-6.13,2.73,229,0.7,APPROVE - Low fraud risk,0,
influencer_4247,100161,1518,81,1.75,1.52,735,0.0,APPROVE - Low fraud risk,0,
influencer_4248,453177,9521,423,0.61,2.1,592,0.0,APPROVE - Low fraud risk,0,
influencer_4249,378434,13014,630,1.22,3.44,407,0.1,APPROVE - Low fraud risk,0,
influencer_4250,1244969,40690,1169,2.37,3.27,831,0.3,APPROVE - Low fraud risk,0,
influencer_4251,1422136,10641,355,7.5,0.75,697,6.6,APPROVE - Low fraud risk,0,
influencer_4252,3726404,91206,6213,6.49,2.45,156,1.3,APPROVE - Low fraud risk,0,
influencer_4253,105620,5125,201,2.66,4.85,858,0.3,APPROVE - Low fraud risk,0,
influencer_4254,55889,1868,146,9.53,3.34,532,2.7,APPROVE - Low fraud risk,0,
influencer_4255,178980,4326,226,6.5,2.42,1234,0.0,APPROVE - Low fraud risk,0,
influencer_4256,1537177,45122,1540,-0.83,2.94,444,0.4,APPROVE - Low fraud risk,0,
influencer_4257,176913,4141,136,0.03,2.34,1167,0.0,APPROVE - Low fraud risk,0,
influencer_4258,63991,1333,93,5.61,2.08,1290,0.0,APPROVE - Low fraud risk,0,
influencer_4259,119877,2470,117,-0.14,2.06,1723,0.0,APPROVE - Low fraud risk,0,
influencer_4260,58227,1436,108,3.8,2.47,1932,0.0,APPROVE - Low fraud risk,0,
influencer_4261,270810,5707,203,2.86,2.11,160,0.0,APPROVE - Low fraud risk,0,
influencer_4262,361628,11487,441,-6.62,3.18,182,0.0,APPROVE - Low fraud risk,0,
influencer_4263,414115,10703,736,3.13,2.58,165,0.0,APPROVE - Low fraud risk,0,
influencer_4264,389700,23928,1501,4.4,6.14,540,1.3,APPROVE - Low fraud risk,0,
influencer_4265,2815420,82733,4261,3.29,2.94,1490,0.2,APPROVE - Low fraud risk,0,
influencer_4266,1970767,85172,5058,5.6,4.32,1997,0.6,APPROVE - Low fraud risk,0,
influencer_4267,509100,13553,5089,2.06,2.66,690,98.0,REJECT - High fraud risk,1,
influencer_4268,32153,1229,76,1.89,3.82,1899,0.0,APPROVE - Low fraud risk,0,
influencer_4269,390550,8275,555,4.53,2.12,1135,0.0,APPROVE - Low fraud risk,0,
influencer_4270,145005,5650,152,8.39,3.9,175,0.1,APPROVE - Low fraud risk,0,
influencer_4271,210528,2705,137,9.85,1.28,1957,2.4,APPROVE - Low fraud risk,0,
influencer_4272,244720,6527,163,10.35,2.67,501,3.2,APPROVE - Low fraud risk,0,
influencer_4273,247821,14310,772,4.18,5.77,877,0.3,APPROVE - Low fraud risk,0,
influencer_4274,999333,239,6,10.32,0.02,532,99.4,REJECT - High fraud risk,1,
influencer_4275,300291,9472,488,1.53,3.15,1674,0.0,APPROVE - Low fraud risk,0,
influencer_4276,1031828,24613,1234,3.55,2.39,1346,0.0,APPROVE - Low fraud risk,0,
influencer_4277,655027,18453,1062,3.2,2.82,931,0.0,APPROVE - Low fraud risk,0,
influencer_4278,188082,4753,294,3.73,2.53,521,0.0,APPROVE - Low fraud risk,0,
influencer_4279,2045756,97307,5782,8.73,4.76,360,2.4,APPROVE - Low fraud risk,0,
influencer_4280,27449,417,182,15.12,1.52,392,82.1,REJECT - High fraud risk,1,
influencer_4281,634455,2326,86,4.21,0.37,521,28.1,CAUTION - Monitor 2-4 weeks,0,
influencer_4282,741675,25636,1168,4.37,3.46,150,0.1,APPROVE - Low fraud risk,0,
influencer_4283,136098,4045,274,3.85,2.97,989,0.0,APPROVE - Low fraud risk,0,
influencer_4284,446739,15773,882,1.48,3.53,273,0.1,APPROVE - Low fraud risk,0,
influencer_4285,932135,40811,2045,0.85,4.38,1908,0.3,APPROVE - Low fraud risk,0,
influencer_4286,296576,8013,209,1.24,2.7,1878,0.0,APPROVE - Low fraud risk,0,
influencer_4287,4695905,728,32,19.95,0.02,798,98.6,REJECT - High fraud risk,1,
influencer_4288,626037,29075,1036,0.49,4.64,609,0.0,APPROVE - Low fraud risk,0,
influencer_4289,301463,11114,528,7.78,3.69,872,0.3,APPROVE - Low fraud risk,0,
influencer_4290,92601,4149,349,3.74,4.48,1286,0.0,APPROVE - Low fraud risk,0,
influencer_4291,1857914,40817,960,4.54,2.2,1321,0.0,APPROVE - Low fraud risk,0,
influencer_4292,276424,12273,672,8.57,4.44,1697,0.0,APPROVE - Low fraud risk,0,
influencer_4293,655110,34178,2272,9.21,5.22,1524,2.3,APPROVE - Low fraud risk,0,
influencer_4294,78184,2967,77,0.05,3.8,1965,0.0,APPROVE - Low fraud risk,0,
influencer_4295,55133,1621,80,4.07,2.94,1777,0.0,APPROVE - Low fraud risk,0,
influencer_4296,712188,482,13,18.39,0.07,658,100.0,REJECT - High fraud risk,1,
influencer_4297,877954,304,6,7.41,0.03,124,99.6,REJECT - High fraud risk,1,
influencer_4298,107501,2747,183,-2.82,2.55,1126,0.0,APPROVE - Low fraud risk,0,
influencer_4299,123265,3871,297,8.95,3.14,1170,1.3,APPROVE - Low fraud risk,0,
influencer_4300,656256,26274,1325,0.15,4.0,905,0.0,APPROVE - Low fraud risk,0,
influencer_4301,342626,11781,426,3.54,3.44,1431,0.0,APPROVE - Low fraud risk,0,
influencer_4302,598207,245,4,28.05,0.04,405,100.0,REJECT - High fraud risk,1,
influencer_4303,333276,9612,274,-2.96,2.88,328,0.0,APPROVE - Low fraud risk,0,
influencer_4304,1982306,44270,2656,6.33,2.23,1167,0.0,APPROVE - Low fraud risk,0,
influencer_4305,388060,15137,635,3.09,3.9,550,0.1,APPROVE - Low fraud risk,0,
influencer_4306,385575,7901,355,0.72,2.05,107,0.3,APPROVE - Low fraud risk,0,
influencer_4307,1440619,50637,2647,-5.19,3.51,693,0.3,APPROVE - Low fraud risk,0,
influencer_4308,547162,19066,937,6.65,3.48,1344,0.0,APPROVE - Low fraud risk,0,
influencer_4309,654996,21003,1330,5.18,3.21,1399,0.0,APPROVE - Low fraud risk,0,
influencer_4310,271906,7084,466,1.54,2.61,1338,0.0,APPROVE - Low fraud risk,0,
influencer_4311,219089,12858,775,1.3,5.87,675,0.1,APPROVE - Low fraud risk,0,
influencer_4312,836948,34950,1570,9.38,4.18,788,1.3,APPROVE - Low fraud risk,0,
influencer_4313,1144194,34755,2614,-1.93,3.04,1595,1.9,APPROVE - Low fraud risk,0,
influencer_4314,59666,2421,163,13.2,4.06,988,13.4,APPROVE - Low fraud risk,0,
influencer_4315,228725,3776,191,0.48,1.65,1148,0.0,APPROVE - Low fraud risk,0,
influencer_4316,840220,21058,537,9.45,2.51,1692,0.9,APPROVE - Low fraud risk,0,
influencer_4317,327292,7431,331,8.87,2.27,1708,0.0,APPROVE - Low fraud risk,0,
influencer_4318,291068,7517,440,-1.06,2.58,1272,0.0,APPROVE - Low fraud risk,0,
influencer_4319,177298,10319,506,2.43,5.82,787,0.1,APPROVE - Low fraud risk,0,
influencer_4320,801845,11136,1,-5.48,1.39,212,13.2,APPROVE - Low fraud risk,0,
influencer_4321,952873,27246,1302,4.49,2.86,1658,0.4,APPROVE - Low fraud risk,0,
influencer_4322,186604,6764,398,7.93,3.62,279,0.1,APPROVE - Low fraud risk,0,
influencer_4323,5000000,93219,4977,3.18,1.86,1483,0.0,APPROVE - Low fraud risk,0,
influencer_4324,237470,7050,237,-0.72,2.97,485,0.0,APPROVE - Low fraud risk,0,
influencer_4325,275542,6067,363,-0.14,2.2,1274,0.0,APPROVE - Low fraud risk,0,
influencer_4326,125155,1244,65,-2.92,0.99,947,0.0,APPROVE - Low fraud risk,0,
influencer_4327,373789,13466,154,1.46,3.6,359,0.1,APPROVE - Low fraud risk,0,
influencer_4328,621368,11433,621,4.84,1.84,1657,0.0,APPROVE - Low fraud risk,0,
influencer_4329,358442,9024,492,5.46,2.52,588,0.0,APPROVE - Low fraud risk,0,
influencer_4330,896765,17307,209,-6.65,1.93,573,0.0,APPROVE - Low fraud risk,0,
influencer_4331,942619,23311,1404,8.36,2.47,1912,1.0,APPROVE - Low fraud risk,0,
influencer_4332,658235,21015,1085,3.85,3.19,1244,0.0,APPROVE - Low fraud risk,0,
influencer_4333,1062567,31283,1640,5.47,2.94,859,0.7,APPROVE - Low fraud risk,0,
influencer_4334,596961,18108,701,-3.81,3.03,362,0.0,APPROVE - Low fraud risk,0,
influencer_4335,198723,3410,60,6.76,1.72,841,0.3,APPROVE - Low fraud risk,0,
influencer_4336,74815,2192,87,-0.03,2.93,840,0.0,APPROVE - Low fraud risk,0,
influencer_4337,456774,5222,338,1.88,1.14,992,0.0,APPROVE - Low fraud risk,0,
influencer_4338,551060,17690,269,6.57,3.21,742,0.1,APPROVE - Low fraud risk,0,
influencer_4339,21496,708,32,-2.35,3.3,1328,0.3,APPROVE - Low fraud risk,0,
influencer_4340,750247,22036,691,-1.24,2.94,738,0.0,APPROVE - Low fraud risk,0,
influencer_4341,101496,3055,154,0.32,3.01,1806,0.0,APPROVE - Low fraud risk,0,
influencer_4342,704127,16517,762,-0.99,2.35,729,0.0,APPROVE - Low fraud risk,0,
influencer_4343,81699,593,27,5.02,0.73,1962,3.9,APPROVE - Low fraud risk,0,
influencer_4344,451992,21838,8046,37.05,4.83,170,96.5,REJECT - High fraud risk,1,
influencer_4345,1749135,49915,1955,3.58,2.85,1420,0.0,APPROVE - Low fraud risk,0,
influencer_4346,458450,20371,1729,-1.67,4.44,96,1.5,APPROVE - Low fraud risk,0,
influencer_4347,427415,12261,696,4.11,2.87,338,0.1,APPROVE - Low fraud risk,0,
influencer_4348,350883,16523,1278,1.03,4.71,365,0.7,APPROVE - Low fraud risk,0,
influencer_4349,145792,4804,111,0.12,3.3,579,0.0,APPROVE - Low fraud risk,0,
influencer_4350,2461757,46401,1087,4.27,1.88,1006,0.0,APPROVE - Low fraud risk,0,
